PUT	18810
PUT	21676
PUT	4733
GET	12457
PUT	5967
GET	5174
GET	21895
GET	4303
PUT	669
PUT	23530
PUT	10162
GET	2654
GET	8400
GET	8194
GET	8586
GET	3951
PUT	16567
PUT	15127
PUT	16934
GET	11448
GET	911
PUT	16136
PUT	8607
PUT	28822
GET	8073
PUT	21024
PUT	6057
GET	1339
PUT	7069
PUT	15950
PUT	1509
GET	4460
PUT	13187
GET	13084
GET	13848
GET	14563
GET	9026
GET	12634
PUT	10764
GET	15391
PUT	654
GET	9142
GET	3021
GET	4351
PUT	21516
GET	1673
PUT	7330
GET	7966
GET	2359
PUT	14270
PUT	15246
PUT	3203
GET	6279
PUT	8684
GET	12908
GET	9876
GET	7951
GET	14067
GET	7468
GET	7264
GET	2008
GET	12782
PUT	7166
PUT	10841
PUT	10140
PUT	4900
GET	11423
PUT	6491
GET	4893
GET	10424
GET	1345
PUT	4233
GET	10931
GET	10377
PUT	10451
PUT	16206
GET	2239
PUT	10784
GET	680
PUT	12965
PUT	11140
PUT	5060
GET	1002
GET	7390
GET	9393
PUT	7864
GET	5456
PUT	11101
PUT	8337
GET	6224
GET	10706
PUT	9089
PUT	6489
GET	6009
GET	13132
PUT	7562
GET	5172
GET	9998
GET	7018
GET	5692
PUT	7090
GET	4129
GET	5550
GET	3615
GET	430
GET	3016
GET	5582
GET	7925
PUT	4375
GET	5070
GET	2990
GET	1006165
GET	1006534
PUT	3065
PUT	6898
GET	858
GET	4282
VALS	20	50	3
PUT	2027
GET	386
PUT	3637
PUT	1319
PUT	515
PUT	528
PUT	5661
PUT	1218
PUT	1455
PUT	6642
PUT	4104
PUT	2052
PUT	1761
GET	3517
PUT	2969
PUT	2764
GET	2541
PUT	5640
PUT	5638
PUT	3615
PUT	6211
PUT	4606
PUT	5943
PUT	8845
PUT	6320
GET	4477
PUT	6426
PUT	12347
GET	5702
PUT	8365
PUT	8142
GET	4947
PUT	5215
GET	5072
PUT	10560
PUT	6402
GET	2365
GET	7337
GET	8755
GET	7877
PUT	1537
GET	7354
PUT	3295
PUT	10804
PUT	9878
PUT	13086
GET	3431
PUT	16269
PUT	2707
PUT	1726
GET	11156
PUT	11157
GET	540
PUT	12284
GET	990
PUT	18791
PUT	13910
GET	6183
GET	4938
PUT	1804
PUT	13922
GET	5961
GET	3989
GET	3388
PUT	3378
PUT	4671
PUT	14919
PUT	13044
PUT	7058
GET	3085
PUT	1291
GET	8161
PUT	21200
GET	12790
PUT	3069
GET	6448
PUT	19707
PUT	20368
GET	5345
GET	9375
GET	9027
GET	17558
PUT	17529
GET	4228
GET	2033
PUT	1189
PUT	786
GET	5397
GET	15844
GET	4955
PUT	6141
GET	21993
PUT	8845
PUT	11898
PUT	22065
GET	2917
PUT	21391
PUT	24470
PUT	22931
PUT	11159
GET	3994
GET	16198
GET	1499
PUT	2624
PUT	21335
PUT	15119
PUT	1045
GET	13771
PUT	11275
PUT	1574
GET	437
PUT	6274
PUT	4946
GET	13785
GET	23050
PUT	29543
GET	9632
GET	2209
PUT	25707
PUT	23566
PUT	1372
PUT	25703
PUT	8509
GET	6596
GET	17867
PUT	1681
GET	4271
GET	12501
PUT	11560
PUT	12769
PUT	1247
GET	15586
GET	3862
GET	14223
PUT	12261
PUT	838
GET	24861
PUT	12568
GET	1859
GET	5173
PUT	12580
PUT	20038
PUT	16774
GET	6416
GET	4753
GET	2604
PUT	12281
PUT	4691
PUT	6926
PUT	2205
PUT	3613
GET	13650
PUT	7915
GET	2159
GET	5335
GET	11604
PUT	1479
GET	1268
PUT	10200
GET	20946
GET	16396
PUT	14002
GET	2018
GET	12552
GET	2492
PUT	2039
GET	11709
GET	9284
PUT	8584
PUT	169
GET	5188
PUT	10722
GET	22585
PUT	11589
GET	22210
PUT	10577
GET	3631
PUT	6167GET	2944

GET	3365
PUT	707
GET	9484
GET	23420
GET	10253
GET	13712
GET	15626
GET	15425
GET	2060
PUT	6347
PUT	753
PUT	7204
GET	23948
PUT	11421
PUT	1851
GET	19595
PUT	8818
GET	8745
GET	19982
GET	10339
PUT	8440
GET	16910
GET	11500
PUT	2671
PUT	4388
GET	11372
GET	20507
GET	18816
GET	11544
PUT	23556
GET	5609
PUT	12313
PUT	13230
GET	10102
GET	15093
GET	3065
GET	6839
PUT	7991
PUT	13658
GET	22935
GET	7365
GET	20073
GET	2176GET	6300

GET	5420
GET	12206
PUT	6888
PUT	9415
PUT	1044
PUT	7274
GET	6751
PUT	13560
PUT	8610
PUT	5773
GET	512
PUT	16249
GET	3526
PUT	5864
PUT	9538
GET	5103
GET	7739
PUT	6947
PUT	11594
GET	4072
PUT	1688
PUT	11375
PUT	7593
GET	7498
GET	1608
GET	6501
PUT	7934
GET	5051
PUT	3426
PUT	12171
GET	6099
GET	3417
GET	4342
GET	5627
GET	5690
GET	12993
GET	4344
PUT	5411
PUT	8642
GET	9248
GET	4090
GET	8428
GET	1158
GET	4028
PUT	3034
GET	3862
GET	5122
GET	2327
PUT	467
PUT	5125
GET	1601
PUT	3769
PUT	3263
GET	3542
GET	3654
GET	3142
GET	3045
GET	1002398
PUT	3257
GET	1493
PUT	546
GET	211
GET	1003210
PUT	2302
GET	3062
PUT	1222
GET	1002776
GET	1002716
GET	GET	10023281001628

GET	1001574
GET	1001048
PUT	2455
PUT	1000
GET	2891
GET	4488
GET	1000948
VALS	20	50	4
PUT	3263
PUT	3880
PUT	4444
PUT	3885
PUT	2537
PUT	3459
PUT	1034
PUT	2393
PUT	3560
PUT	2786
GET	2517
PUT	1939
PUT	2373
PUT	7483
GET	694
PUT	1514
PUT	1803
PUT	1977
PUT	7498
GET	998
PUT	2038
GET	111
PUT	391
GET	5021
PUT	3434
PUT	1042
PUT	3148
PUT	1725
PUT	3372
PUT	5406
GET	133
GET	1515
PUT	1170
PUT	4957
PUT	1869
PUT	13666
PUT	6781
PUT	7977
PUT	8462
GET	7055
PUT	386
GET	7098
GET	967
PUT	15625
PUT	11512
PUT	10115
GET	4344
GET	4183
GET	8058
GET	3833
PUT	14575
GET	10496
PUT	10330
GET	292
GET	298
PUT	459
PUT	15953
GET	7195
PUT	16438
PUT	16087
PUT	9018
PUT	9021
PUT	9633
GET	22726
PUT	19208
PUT	21663
PUT	13114
PUT	23016
PUT	25017
PUT	23273
GET	3359
PUT	24208
PUT	29507
PUT	31528
PUT	17215
GET	4839
PUT	29031
PUT	27295
PUT	327
PUT	32344
PUT	25696
PUT	15676
GET	27192
PUT	6945
GET	1185
PUT	28656
GET	7378
GET	23025
GET	31305
PUT	27024
GET	10605
PUT	1725
PUT	1776
GET	7858
PUT	2296
GET	32618
GET	21879
GET	3413
GET	9880
GET	11981
PUT	35543
GET	24658
PUT	18422
GET	4633
PUT	5595
PUT	2594
GET	13930
GET	12503
GET	15808
PUT	35225
GET	16263
PUT	26332
PUT	26205
GET	12389
GET	22976
GET	3060
GET	31716
PUT	7520
GET	2594
PUT	7121
GET	24050
GET	1471
PUT	2157
GET	7837
GET	18688
GET	21588
GET	19772
GET	21931
PUT	22390
GET	29602
PUT	24866
GET	45358
PUT	19168
PUT	30274
PUT	20428
PUT	22169
GET	250
PUT	62504
GET	18476
PUT	27169
PUT	21943
PUT	1231
GET	24351
GET	752
GET	34582
GET	33905
PUT	2952
PUT	862
PUT	26924
GET	3433
GET	1190
GET	838
GET	3458
PUT	24888
PUT	5014
PUT	26714
GET	35321
GET	7141
PUT	7197
GET	8118
PUT	27229
GET	7324
PUT	24899
GET	548
PUT	32075
PUT	4138
PUT	804
PUT	7019
PUT	27708
GET	1282
GET	1153
PUT	10349
GET	13621
PUT	16571
GET	9689
PUT	14887
GET	603
GET	10320
GET	12543
PUT	33940
GET	2128
PUT	17754
PUT	8971
GET	8057
GET	12116
PUT	13648
PUT	13695
PUT	10305
GET	3499
PUT	3743
PUT	6265
PUT	11551
GET	4732
GET	11978
PUT	4895
GET	13832
PUT	250
GET	14436
PUT	6328
GET	7963
GET	7266
GET	592
GET	4811
GET	6814
GET	4086
GET	5144
PUT	5202
GET	3819
GET	5986
GET	5339
PUT	5411
PUT	4028
GET	375
PUT	2914
GET	2452
GET	5596
PUT	4552
GET	1993
GET	1230
GET	3820
GET	1001459
GET	1000417
GET	1001780
PUT	1102
GET	468
GET	1002491
PUT	909
PUT	662
GET	656
PUT	1206
PUT	3134
PUT	1041
GET	489
PUT	352
GET	1466
GET	1007966
GET	1005408
PUT	420
GET	1910
PUT	255
GET	3809
GET	1008785
GET	2918
PUT	4566
GET	1004012
GET	594
PUT	1059
PUT	3798
GET	165
PUT	468
PUT	3325
GET	389
GET	3457
GET	2407
GET	1012725
PUT	2876
GET	663
PUT	3859
GET	1012572
GET	1274
GET	1018709
PUT	2964
GET	282
GET	1002558
PUT	1898
PUT	1006
PUT	3301
GET	285
GET	1022043
GET	2049
GET	1379
GET	1001117
GET	1001108
PUT	1613
PUT	1799
GET	1422
PUT	1922
GET	1002302
PUT	172
PUT	2484
GET	1838
GET	1004176
GET	1633
GET	1823
GET	1506
PUT	1282
GET	1000386
PUT	1769
GET	1717
PUT	2832
GET	2368
GET	1868
GET	1012237
GET	1000538
GET	1001401
PUT	403
GET	1914
GET	1002452
GET	1003189
GET	1001795
