n	c	k	action	time_micros
45	50	3	PUT	50645
45	50	3	PUT	49573
45	50	3	PUT	48886
45	50	3	PUT	45132
45	50	3	GET	25217
45	50	3	PUT	47759
45	50	3	PUT	50348
45	50	3	GET	12714
45	50	3	GET	26396
45	50	3	GET	30555
45	50	3	GET	4499
45	50	3	PUT	52728
45	50	3	PUT	51449
45	50	3	PUT	6583
45	50	3	PUT	14140
45	50	3	GET	7319
45	50	3	PUT	52741
45	50	3	PUT	60735
45	50	3	GET	51739
45	50	3	PUT	58510
45	50	3	PUT	10502
45	50	3	PUT	24101
45	50	3	GET	931
45	50	3	GET	41509
45	50	3	PUT	1669
45	50	3	GET	27563
45	50	3	PUT	8886
45	50	3	PUT	57983
45	50	3	PUT	62068
45	50	3	PUT	61272
45	50	3	PUT	4003
45	50	3	GET	17897
45	50	3	PUT	11828
45	50	3	PUT	12137
45	50	3	PUT	68818
45	50	3	GET	28643
45	50	3	GET	8107
45	50	3	PUT	63352
45	50	3	GET	16444
45	50	3	GET	2186
45	50	3	GET	7696
45	50	3	GET	58003
45	50	3	PUT	5169
45	50	3	GET	47666
45	50	3	GET	45634
45	50	3	PUT	14863
45	50	3	PUT	27415
45	50	3	PUT	31785
45	50	3	PUT	49164
45	50	3	GET	23332
45	50	3	GET	44754
45	50	3	PUT	12319
45	50	3	GET	30198
45	50	3	GET	39440
45	50	3	GET	27282
45	50	3	PUT	10324
45	50	3	PUT	32393
45	50	3	GET	67742
45	50	3	GET	41190
45	50	3	GET	15588
45	50	3	PUT	18707
45	50	3	GET	27691
45	50	3	GET	13111
45	50	3	PUT	63511
45	50	3	GET	37646
45	50	3	GET	32292
45	50	3	GET	70564
45	50	3	PUT	67204
45	50	3	GET	70489
45	50	3	GET	43642
45	50	3	GET	41233
45	50	3	GET	49484
45	50	3	GET	29063
45	50	3	GET	45146
45	50	3	GET	28636
45	50	3	GET	31249
45	50	3	GET	43723
45	50	3	GET	6615
45	50	3	GET	35769
45	50	3	PUT	8928
45	50	3	PUT	3076
45	50	3	GET	73987
45	50	3	PUT	3029
45	50	3	PUT	9202
45	50	3	PUT	4666
45	50	3	GET	45383
45	50	3	GET	3161
45	50	3	PUT	1420
45	50	3	GET	33769
45	50	3	GET	34090
45	50	3	GET	25106
45	50	3	PUT	36169
45	50	3	GET	28249
45	50	3	PUT	26198
45	50	3	PUT	35782
45	50	3	GET	26932
45	50	3	PUT	27243
45	50	3	GET	25018
45	50	3	GET	54049
45	50	3	PUT	20298
45	50	3	PUT	26324
45	50	3	PUT	54589
45	50	3	PUT	57698
45	50	3	PUT	24081
45	50	3	GET	57310
45	50	3	PUT	21473
45	50	3	PUT	21954
45	50	3	GET	27349
45	50	3	PUT	32785
45	50	3	PUT	20757
45	50	3	GET	7597
45	50	3	PUT	2600
45	50	3	GET	7454
45	50	3	GET	51467
45	50	3	GET	7829
45	50	3	PUT	46537
45	50	3	GET	36481
45	50	3	GET	58990
45	50	3	PUT	17499
45	50	3	GET	29238
45	50	3	GET	25052
45	50	3	PUT	42587
45	50	3	GET	4937
45	50	3	PUT	27172
45	50	3	PUT	31287
45	50	3	GET	59933
45	50	3	PUT	6511
45	50	3	PUT	4152
45	50	3	PUT	24754
45	50	3	GET	29010
45	50	3	GET	22691
45	50	3	PUT	37735
45	50	3	PUT	6133
45	50	3	PUT	35050
45	50	3	PUT	940
45	50	3	PUT	19012
45	50	3	GET	2084
45	50	3	PUT	47482
45	50	3	PUT	31273
45	50	3	PUT	36328
45	50	3	GET	5776
45	50	3	GET	26191
45	50	3	GET	2445
45	50	3	GET	5935
45	50	3	GET	35497
45	50	3	PUT	43242
45	50	3	GET	4305
45	50	3	PUT	29082
45	50	3	PUT	43850
45	50	3	PUT	29224
45	50	3	GET	1428
45	50	3	PUT	41970
45	50	3	GET	5129
45	50	3	PUT	7484
45	50	3	GET	19105
45	50	3	GET	40716
45	50	3	GET	15352
45	50	3	PUT	40102
45	50	3	GET	19011
45	50	3	GET	37508
45	50	3	GET	46388
45	50	3	GET	29701
45	50	3	GET	24766
45	50	3	GET	31544
45	50	3	GET	30124
45	50	3	GET	37332
45	50	3	GET	31927
45	50	3	PUT	22943
45	50	3	GET	20300
45	50	3	PUT	9177
45	50	3	PUT	29364
45	50	3	GET	31457
45	50	3	GET	39376
45	50	3	PUT	31735
45	50	3	GET	12061
45	50	3	GET	2499
45	50	3	PUT	35648
45	50	3	GET	43738
45	50	3	PUT	43022
45	50	3	PUT	40461
45	50	3	GET	33225
45	50	3	GET	22485
45	50	3	GET	11131
45	50	3	GET	20145
45	50	3	GET	36928
45	50	3	PUT	18177
45	50	3	PUT	21344
45	50	3	GET	33277
45	50	3	GET	6247
45	50	3	PUT	29241
45	50	3	PUT	43395
45	50	3	PUT	15307
45	50	3	GET	12675
45	50	3	GET	35608
45	50	3	GET	32354
45	50	3	GET	7452
45	50	3	GET	15951
45	50	3	PUT	39662
45	50	3	PUT	19242
45	50	3	PUT	23645
45	50	3	GET	29964
45	50	3	GET	26975
45	50	3	PUT	23824
45	50	3	GET	8351
45	50	3	PUT	26947
45	50	3	PUT	21250
45	50	3	GET	11343
45	50	3	PUT	31668
45	50	3	GET	2646
45	50	3	PUT	16335
45	50	3	PUT	16708
45	50	3	PUT	21799
45	50	3	PUT	7723
45	50	3	GET	15220
45	50	3	PUT	17333
45	50	3	PUT	20808
45	50	3	PUT	10284
45	50	3	GET	23694
45	50	3	PUT	16298
45	50	3	GET	12527
45	50	3	GET	4224
45	50	3	GET	21913
45	50	3	GET	12395
45	50	3	GET	7555
45	50	3	GET	16438
45	50	3	GET	17051
45	50	3	GET	4007
45	50	3	GET	23784
45	50	3	GET	6519
45	50	3	GET	7415
45	50	3	GET	9112
45	50	3	GET	14192
45	50	3	GET	15314
45	50	3	GET	11474
45	50	3	GET	11429
45	50	3	PUT	12381
45	50	3	GET	1839
45	50	3	GET	1004675
45	50	3	PUT	6317
45	50	3	GET	19626
45	50	3	GET	1002136
50	50	3	PUT	606
50	50	3	PUT	2640
50	50	3	PUT	2319
50	50	3	PUT	2018
50	50	3	PUT	1805
50	50	3	GET	1665
50	50	3	PUT	5791
50	50	3	PUT	5194
50	50	3	GET	2758
50	50	3	PUT	9137
50	50	3	PUT	8362
50	50	3	PUT	5830
50	50	3	PUT	6008
50	50	3	PUT	2780
50	50	3	PUT	11674
50	50	3	PUT	8357
50	50	3	GET	7598
50	50	3	PUT	9254
50	50	3	PUT	946
50	50	3	GET	6177
50	50	3	PUT	14763
50	50	3	PUT	10457
50	50	3	PUT	13111
50	50	3	PUT	4285
50	50	3	PUT	16818
50	50	3	GET	9641
50	50	3	GET	7292
50	50	3	PUT	16752
50	50	3	PUT	20926
50	50	3	PUT	21423
50	50	3	GET	12146
50	50	3	PUT	24500
50	50	3	GET	8632
50	50	3	PUT	26785
50	50	3	PUT	26760
50	50	3	GET	26256
50	50	3	PUT	24666
50	50	3	PUT	10174
50	50	3	GET	24244
50	50	3	GET	18129
50	50	3	GET	8963
50	50	3	GET	13724
50	50	3	PUT	29288
50	50	3	PUT	9794
50	50	3	PUT	28784
50	50	3	GET	18598
50	50	3	PUT	32326
50	50	3	PUT	31960
50	50	3	PUT	33443
50	50	3	PUT	32965
50	50	3	PUT	34436
50	50	3	GET	8849
50	50	3	GET	29573
50	50	3	PUT	320
50	50	3	GET	27321
50	50	3	GET	11590
50	50	3	PUT	38344
50	50	3	PUT	39201
50	50	3	GET	31945
50	50	3	PUT	40779
50	50	3	PUT	46422
50	50	3	PUT	43170
50	50	3	PUT	44672
50	50	3	PUT	16662
50	50	3	GET	4023
50	50	3	PUT	48544
50	50	3	PUT	51447
50	50	3	PUT	18250
50	50	3	GET	21192
50	50	3	PUT	23031
50	50	3	PUT	49271
50	50	3	PUT	55139
50	50	3	GET	42028
50	50	3	GET	35055
50	50	3	GET	48951
50	50	3	PUT	54433
50	50	3	PUT	56180
50	50	3	PUT	56417
50	50	3	GET	3104
50	50	3	PUT	52776
50	50	3	PUT	4037
50	50	3	PUT	55763
50	50	3	GET	45305
50	50	3	PUT	57121
50	50	3	GET	12945
50	50	3	GET	8090
50	50	3	GET	52491
50	50	3	GET	2405
50	50	3	PUT	32315
50	50	3	GET	27353
50	50	3	PUT	42944
50	50	3	GET	39757
50	50	3	PUT	2573
50	50	3	GET	26187
50	50	3	PUT	6182
50	50	3	PUT	2495
50	50	3	GET	46868
50	50	3	PUT	64188
50	50	3	PUT	64543
50	50	3	PUT	64517
50	50	3	PUT	38043
50	50	3	GET	5973
50	50	3	GET	16085
50	50	3	GET	34663
50	50	3	GET	2963
50	50	3	GET	19700
50	50	3	GET	44229
50	50	3	GET	5791
50	50	3	GET	41552
50	50	3	GET	27160
50	50	3	GET	9845
50	50	3	PUT	20019
50	50	3	PUT	37552
50	50	3	GET	39921
50	50	3	PUT	37815
50	50	3	GET	21318
50	50	3	PUT	3075
50	50	3	GET	50935
50	50	3	GET	18664
50	50	3	PUT	51918
50	50	3	PUT	19231
50	50	3	PUT	2049
50	50	3	PUT	43492
50	50	3	GET	34172
50	50	3	GET	66009
50	50	3	PUT	21619
50	50	3	GET	55304
50	50	3	GET	50542
50	50	3	PUT	44586
50	50	3	GET	51445
50	50	3	PUT	19159
50	50	3	GET	10372
50	50	3	GET	43119
50	50	3	PUT	1490
50	50	3	GET	16081
50	50	3	PUT	64916
50	50	3	PUT	44673
50	50	3	GET	13830
50	50	3	PUT	22246
50	50	3	PUT	26169
50	50	3	PUT	24757
50	50	3	GET	2630
50	50	3	GET	47992
50	50	3	GET	52957
50	50	3	GET	35882
50	50	3	GET	16243
50	50	3	GET	8172
50	50	3	GET	60262
50	50	3	GET	33989
50	50	3	GET	25357
50	50	3	GET	44722
50	50	3	GET	53165
50	50	3	PUT	14345
50	50	3	GET	17262
50	50	3	GET	12525
50	50	3	PUT	44713
50	50	3	GET	2479
50	50	3	PUT	35828
50	50	3	GET	41024
50	50	3	PUT	16640
50	50	3	PUT	57075
50	50	3	GET	50061
50	50	3	GET	1983
50	50	3	GET	34859
50	50	3	PUT	52009
50	50	3	PUT	52087
50	50	3	PUT	38654
50	50	3	GET	58384
50	50	3	GET	39477
50	50	3	PUT	30114
50	50	3	PUT	60689
50	50	3	PUT	31759
50	50	3	GET	60336
50	50	3	GET	25835
50	50	3	GET	33213
50	50	3	GET	51917
50	50	3	PUT	36852
50	50	3	GET	51400
50	50	3	GET	25848
50	50	3	PUT	32625
50	50	3	PUT	23608
50	50	3	PUT	52988
50	50	3	GET	5777
50	50	3	GET	1460
50	50	3	PUT	46587
50	50	3	GET	28545
50	50	3	PUT	14071
50	50	3	PUT	14442
50	50	3	GET	11284
50	50	3	GET	14497
50	50	3	PUT	15928
50	50	3	GET	39648
50	50	3	PUT	26632
50	50	3	GET	50154
50	50	3	PUT	55900
50	50	3	PUT	52763
50	50	3	GET	837
50	50	3	PUT	58939
50	50	3	PUT	56179
50	50	3	PUT	40255
50	50	3	PUT	49641
50	50	3	PUT	25659
50	50	3	PUT	43402
50	50	3	PUT	37436
50	50	3	PUT	47607
50	50	3	GET	10469
50	50	3	PUT	20149
50	50	3	PUT	21848
50	50	3	GET	27820
50	50	3	PUT	10073
50	50	3	GET	8652
50	50	3	GET	1459
50	50	3	PUT	24012
50	50	3	PUT	30393
50	50	3	GET	5512
50	50	3	PUT	3925
50	50	3	PUT	40358
50	50	3	GET	40215
50	50	3	PUT	35201
50	50	3	PUT	30807
50	50	3	PUT	51802
50	50	3	PUT	25870
50	50	3	GET	28992
50	50	3	GET	40487
50	50	3	PUT	46300
50	50	3	GET	3492
50	50	3	GET	41667
50	50	3	PUT	10146
50	50	3	GET	1816
50	50	3	PUT	2136
50	50	3	GET	16932
50	50	3	GET	40314
50	50	3	GET	23221
50	50	3	GET	48259
50	50	3	PUT	13258
50	50	3	PUT	40357
50	50	3	GET	48106
50	50	3	PUT	4817
50	50	3	GET	1105
50	50	3	PUT	4547
50	50	3	GET	33010
50	50	3	PUT	55625
50	50	3	GET	39015
50	50	3	GET	53117
50	50	3	GET	60146
50	50	3	GET	54291
50	50	3	PUT	55295
50	50	3	GET	34819
50	50	3	GET	52858
50	50	3	GET	31908
50	50	3	GET	35192
50	50	3	GET	58246
50	50	3	PUT	56707
50	50	3	PUT	61582
50	50	3	PUT	4806
50	50	3	GET	51621
50	50	3	GET	38304
50	50	3	PUT	39651
50	50	3	GET	40210
50	50	3	GET	35508
50	50	3	GET	18669
50	50	3	GET	51087
50	50	3	GET	39740
50	50	3	GET	19952
50	50	3	GET	2649
50	50	3	PUT	6347
50	50	3	GET	51063
50	50	3	GET	37380
50	50	3	GET	54645
50	50	3	GET	51545
50	50	3	GET	37989
50	50	3	PUT	8244
50	50	3	GET	5537
50	50	3	PUT	15529
50	50	3	PUT	44515
50	50	3	PUT	31111
50	50	3	GET	17183
50	50	3	GET	26289
50	50	3	GET	26166
50	50	3	PUT	15128
50	50	3	GET	7399
50	50	3	PUT	12209
50	50	3	GET	19522
50	50	3	GET	23632
50	50	3	PUT	17791
50	50	3	GET	9612
50	50	3	GET	21465
50	50	3	PUT	25476
50	50	3	GET	9783
50	50	3	GET	14547
50	50	3	GET	5900
50	50	3	GET	2458
50	50	3	PUT	17244
50	50	3	GET	10406
50	50	3	PUT	10356
50	50	3	PUT	12030
50	50	3	GET	8986
50	50	3	GET	6450
50	50	3	GET	6398
50	50	3	GET	6897
55	50	3	PUT	2409
55	50	3	PUT	2109
55	50	3	PUT	7338
55	50	3	PUT	5464
55	50	3	PUT	1333
55	50	3	PUT	9194
55	50	3	PUT	2467
55	50	3	PUT	3433
55	50	3	PUT	12025
55	50	3	PUT	13135
55	50	3	GET	5797
55	50	3	GET	2898
55	50	3	PUT	10386
55	50	3	GET	11144
55	50	3	PUT	954
55	50	3	PUT	16146
55	50	3	PUT	20209
55	50	3	PUT	16894
55	50	3	PUT	15653
55	50	3	PUT	10906
55	50	3	GET	20179
55	50	3	PUT	23863
55	50	3	PUT	31999
55	50	3	PUT	32931
55	50	3	PUT	28856
55	50	3	PUT	31140
55	50	3	PUT	29099
55	50	3	PUT	29372
55	50	3	PUT	33694
55	50	3	PUT	37431
55	50	3	GET	20321
55	50	3	GET	2457
55	50	3	GET	17930
55	50	3	GET	6513
55	50	3	PUT	761
55	50	3	PUT	39539
55	50	3	PUT	3447
55	50	3	PUT	17447
55	50	3	PUT	46208
55	50	3	GET	26664
55	50	3	PUT	39004
55	50	3	PUT	40886
55	50	3	PUT	39848
55	50	3	PUT	47927
55	50	3	PUT	8642
55	50	3	GET	11147
55	50	3	GET	10503
55	50	3	GET	13919
55	50	3	GET	47756
55	50	3	GET	49279
55	50	3	PUT	802
55	50	3	PUT	5680
55	50	3	PUT	60584
55	50	3	GET	29859
55	50	3	PUT	60862
55	50	3	PUT	21883
55	50	3	PUT	70671
55	50	3	PUT	24242
55	50	3	PUT	56636
55	50	3	GET	42423
55	50	3	PUT	73959
55	50	3	GET	51344
55	50	3	PUT	69003
55	50	3	PUT	67988
55	50	3	PUT	68169
55	50	3	PUT	38516
55	50	3	PUT	72464
55	50	3	GET	12372
55	50	3	PUT	70218
55	50	3	PUT	71519
55	50	3	PUT	71716
55	50	3	GET	58357
55	50	3	PUT	75429
55	50	3	GET	977
55	50	3	PUT	16093
55	50	3	GET	11915
55	50	3	GET	15491
55	50	3	GET	41249
55	50	3	GET	42947
55	50	3	GET	57772
55	50	3	GET	56995
55	50	3	PUT	83094
55	50	3	GET	86743
55	50	3	GET	15606
55	50	3	GET	25315
55	50	3	PUT	86007
55	50	3	PUT	87809
55	50	3	GET	81479
55	50	3	PUT	85796
55	50	3	GET	46825
55	50	3	GET	86636
55	50	3	GET	67771
55	50	3	PUT	85548
55	50	3	GET	87107
55	50	3	GET	48562
55	50	3	PUT	89127
55	50	3	GET	62553
55	50	3	PUT	89064
55	50	3	GET	25886
55	50	3	PUT	2888
55	50	3	GET	61891
55	50	3	PUT	96292
55	50	3	GET	52164
55	50	3	PUT	22569
55	50	3	PUT	8267
55	50	3	GET	83235
55	50	3	GET	58627
55	50	3	GET	28103
55	50	3	PUT	24421
55	50	3	GET	23524
55	50	3	GET	13057
55	50	3	GET	2019
55	50	3	PUT	21093
55	50	3	PUT	11835
55	50	3	GET	63737
55	50	3	GET	40644
55	50	3	GET	51064
55	50	3	PUT	52862
55	50	3	GET	20012
55	50	3	PUT	20623
55	50	3	PUT	29940
55	50	3	PUT	16264
55	50	3	PUT	28812
55	50	3	PUT	10818
55	50	3	GET	78915
55	50	3	GET	23048
55	50	3	GET	50792
55	50	3	GET	26987
55	50	3	PUT	51385
55	50	3	GET	61147
55	50	3	PUT	23225
55	50	3	PUT	36488
55	50	3	GET	37546
55	50	3	GET	36066
55	50	3	PUT	35099
55	50	3	PUT	37805
55	50	3	GET	12594
55	50	3	PUT	43661
55	50	3	GET	14773
55	50	3	PUT	22697
55	50	3	GET	2287
55	50	3	PUT	6745
55	50	3	GET	58447
55	50	3	PUT	36853
55	50	3	GET	2685
55	50	3	PUT	43857
55	50	3	PUT	50307
55	50	3	GET	31335
55	50	3	GET	61855
55	50	3	PUT	31911
55	50	3	GET	21200
55	50	3	GET	28388
55	50	3	GET	46330
55	50	3	GET	10386
55	50	3	PUT	54375
55	50	3	GET	44507
55	50	3	GET	26302
55	50	3	PUT	66150
55	50	3	GET	78016
55	50	3	PUT	96188
55	50	3	PUT	81202
55	50	3	GET	82594
55	50	3	GET	38190
55	50	3	GET	81589
55	50	3	PUT	70305
55	50	3	GET	7692
55	50	3	GET	52264
55	50	3	PUT	32849
55	50	3	GET	73440
55	50	3	GET	54960
55	50	3	GET	72679
55	50	3	PUT	76788
55	50	3	PUT	63283
55	50	3	GET	74927
55	50	3	PUT	76498
55	50	3	PUT	24027
55	50	3	PUT	47043
55	50	3	PUT	13627
55	50	3	GET	29226
55	50	3	GET	2115
55	50	3	PUT	50149
55	50	3	GET	44592
55	50	3	GET	38541
55	50	3	GET	48121
55	50	3	PUT	37488
55	50	3	GET	38383
55	50	3	PUT	27142
55	50	3	PUT	31127
55	50	3	PUT	54692
55	50	3	PUT	78596
55	50	3	PUT	60978
55	50	3	PUT	15618
55	50	3	PUT	30986
55	50	3	PUT	47171
55	50	3	PUT	74414
55	50	3	GET	91205
55	50	3	PUT	20285
55	50	3	GET	50997
55	50	3	PUT	82279
55	50	3	PUT	52883
55	50	3	PUT	83917
55	50	3	GET	17857
55	50	3	GET	37786
55	50	3	PUT	66633
55	50	3	GET	6760
55	50	3	GET	16476
55	50	3	PUT	69016
55	50	3	GET	15000
55	50	3	PUT	22738
55	50	3	GET	23611
55	50	3	GET	11466
55	50	3	GET	19118
55	50	3	GET	31320
55	50	3	GET	17540
55	50	3	PUT	29128
55	50	3	PUT	44807
55	50	3	GET	74379
55	50	3	GET	30106
55	50	3	PUT	57112
55	50	3	GET	38831
55	50	3	PUT	33523
55	50	3	GET	53877
55	50	3	GET	39664
55	50	3	GET	3866
55	50	3	PUT	21402
55	50	3	GET	23744
55	50	3	GET	52107
55	50	3	GET	42072
55	50	3	GET	34536
55	50	3	GET	14479
55	50	3	PUT	60107
55	50	3	PUT	48436
55	50	3	PUT	49792
55	50	3	PUT	5997
55	50	3	GET	64933
55	50	3	GET	39134
55	50	3	PUT	11515
55	50	3	GET	50620
55	50	3	PUT	36997
55	50	3	PUT	50225
55	50	3	GET	41195
55	50	3	PUT	68314
55	50	3	PUT	22566
55	50	3	GET	45983
55	50	3	PUT	28173
55	50	3	GET	40623
55	50	3	GET	49371
55	50	3	PUT	33412
55	50	3	PUT	47150
55	50	3	GET	53508
55	50	3	PUT	23951
55	50	3	GET	5030
55	50	3	PUT	17493
55	50	3	GET	26542
55	50	3	GET	22110
55	50	3	PUT	68040
55	50	3	GET	43426
55	50	3	PUT	18298
55	50	3	PUT	14167
55	50	3	PUT	9092
55	50	3	GET	17599
55	50	3	GET	36551
55	50	3	PUT	42380
55	50	3	GET	30820
55	50	3	GET	27608
55	50	3	GET	7195
55	50	3	GET	44807
55	50	3	PUT	45888
55	50	3	GET	14562
55	50	3	GET	34556
55	50	3	GET	35669
55	50	3	PUT	32678
55	50	3	PUT	17852
55	50	3	GET	48682
55	50	3	PUT	1493
55	50	3	GET	2208
55	50	3	GET	29387
55	50	3	PUT	12373
55	50	3	GET	23479
55	50	3	GET	31589
55	50	3	GET	37217
55	50	3	GET	21069
55	50	3	GET	40685
55	50	3	GET	13213
55	50	3	PUT	24885
55	50	3	GET	31554
55	50	3	GET	13866
55	50	3	GET	9679
55	50	3	GET	15331
55	50	3	GET	27928
55	50	3	GET	24807
55	50	3	PUT	14412
55	50	3	GET	31222
55	50	3	PUT	19604
55	50	3	GET	9651
55	50	3	GET	2559
55	50	3	PUT	12274
55	50	3	GET	6868
55	50	3	GET	5110
55	50	3	GET	1011808
60	50	3	PUT	6120
60	50	3	PUT	3647
60	50	3	PUT	5215
60	50	3	GET	7210
60	50	3	PUT	15336
60	50	3	PUT	4023
60	50	3	PUT	15331
60	50	3	PUT	8392
60	50	3	PUT	12519
60	50	3	PUT	20839
60	50	3	PUT	22217
60	50	3	PUT	11266
60	50	3	PUT	13630
60	50	3	GET	11733
60	50	3	GET	8947
60	50	3	PUT	28516
60	50	3	GET	848
60	50	3	PUT	23289
60	50	3	GET	7323
60	50	3	PUT	28657
60	50	3	PUT	23039
60	50	3	GET	2853
60	50	3	PUT	10036
60	50	3	PUT	30212
60	50	3	PUT	11874
60	50	3	PUT	31431
60	50	3	PUT	38817
60	50	3	PUT	32327
60	50	3	GET	19000
60	50	3	PUT	29717
60	50	3	GET	26779
60	50	3	GET	4456
60	50	3	GET	3707
60	50	3	PUT	1545
60	50	3	PUT	37630
60	50	3	GET	21446
60	50	3	PUT	4053
60	50	3	PUT	39674
60	50	3	PUT	39046
60	50	3	PUT	38048
60	50	3	GET	2511
60	50	3	GET	12150
60	50	3	PUT	24513
60	50	3	PUT	25481
60	50	3	PUT	59180
60	50	3	PUT	62967
60	50	3	PUT	7447
60	50	3	PUT	57695
60	50	3	PUT	63324
60	50	3	PUT	68003
60	50	3	PUT	61189
60	50	3	GET	2412
60	50	3	GET	5055
60	50	3	GET	20738
60	50	3	PUT	61554
60	50	3	PUT	65044
60	50	3	PUT	67984
60	50	3	PUT	66460
60	50	3	GET	34805
60	50	3	PUT	69895
60	50	3	PUT	31890
60	50	3	GET	6127
60	50	3	PUT	67688
60	50	3	GET	38272
60	50	3	GET	11172
60	50	3	PUT	64645
60	50	3	GET	56739
60	50	3	PUT	2701
60	50	3	PUT	29328
60	50	3	PUT	76465
60	50	3	GET	31740
60	50	3	GET	51755
60	50	3	GET	6116
60	50	3	PUT	77256
60	50	3	PUT	82418
60	50	3	GET	64827
60	50	3	PUT	5426
60	50	3	PUT	78426
60	50	3	GET	1728
60	50	3	GET	24069
60	50	3	PUT	85825
60	50	3	PUT	48525
60	50	3	PUT	91219
60	50	3	PUT	89136
60	50	3	PUT	24669
60	50	3	PUT	13451
60	50	3	PUT	89149
60	50	3	GET	17927
60	50	3	PUT	93201
60	50	3	PUT	90246
60	50	3	GET	87422
60	50	3	GET	31649
60	50	3	GET	59452
60	50	3	GET	64126
60	50	3	PUT	103691
60	50	3	GET	25351
60	50	3	PUT	1710
60	50	3	GET	83182
60	50	3	GET	858
60	50	3	GET	74344
60	50	3	PUT	101689
60	50	3	GET	41115
60	50	3	GET	15629
60	50	3	PUT	104984
60	50	3	PUT	13940
60	50	3	GET	72089
60	50	3	PUT	82896
60	50	3	PUT	43936
60	50	3	PUT	45391
60	50	3	PUT	51348
60	50	3	GET	24312
60	50	3	PUT	90411
60	50	3	PUT	39466
60	50	3	GET	82000
60	50	3	GET	61834
60	50	3	GET	42923
60	50	3	GET	11462
60	50	3	GET	55204
60	50	3	GET	51167
60	50	3	PUT	3117
60	50	3	GET	80362
60	50	3	PUT	13572
60	50	3	PUT	17550
60	50	3	PUT	22250
60	50	3	GET	14129
60	50	3	GET	50891
60	50	3	PUT	50220
60	50	3	PUT	15707
60	50	3	GET	2584
60	50	3	GET	35165
60	50	3	GET	56405
60	50	3	PUT	51237
60	50	3	PUT	28571
60	50	3	GET	38149
60	50	3	GET	8436
60	50	3	PUT	7191
60	50	3	GET	55337
60	50	3	PUT	11110
60	50	3	GET	45318
60	50	3	PUT	16703
60	50	3	GET	70418
60	50	3	PUT	36945
60	50	3	GET	1022
60	50	3	PUT	7824
60	50	3	GET	58798
60	50	3	GET	9206
60	50	3	GET	12909
60	50	3	PUT	73094
60	50	3	GET	68211
60	50	3	PUT	71099
60	50	3	GET	64238
60	50	3	GET	29751
60	50	3	GET	913
60	50	3	GET	82490
60	50	3	PUT	24830
60	50	3	GET	43791
60	50	3	GET	56982
60	50	3	GET	68954
60	50	3	PUT	39227
60	50	3	PUT	2941
60	50	3	GET	70662
60	50	3	PUT	39046
60	50	3	GET	30147
60	50	3	GET	96682
60	50	3	GET	11324
60	50	3	GET	1072
60	50	3	GET	2059
60	50	3	PUT	6709
60	50	3	GET	49214
60	50	3	GET	1067
60	50	3	GET	57128
60	50	3	GET	44146
60	50	3	GET	27890
60	50	3	PUT	64625
60	50	3	GET	576
60	50	3	GET	69025
60	50	3	PUT	3300
60	50	3	GET	65432
60	50	3	GET	50276
60	50	3	PUT	43131
60	50	3	PUT	23612
60	50	3	GET	56290
60	50	3	GET	66135
60	50	3	PUT	85109
60	50	3	PUT	84329
60	50	3	GET	65972
60	50	3	PUT	32292
60	50	3	PUT	50348
60	50	3	GET	24420
60	50	3	PUT	39545
60	50	3	PUT	71585
60	50	3	PUT	57780
60	50	3	PUT	74887
60	50	3	PUT	75724
60	50	3	PUT	69248
60	50	3	GET	10048
60	50	3	GET	88764
60	50	3	PUT	17178
60	50	3	PUT	16557
60	50	3	GET	84308
60	50	3	PUT	49724
60	50	3	PUT	70508
60	50	3	PUT	61946
60	50	3	PUT	48087
60	50	3	PUT	44538
60	50	3	PUT	58184
60	50	3	PUT	77421
60	50	3	GET	95698
60	50	3	PUT	51718
60	50	3	PUT	18087
60	50	3	PUT	12322
60	50	3	GET	11338
60	50	3	GET	37975
60	50	3	PUT	11958
60	50	3	GET	26900
60	50	3	GET	82833
60	50	3	PUT	56590
60	50	3	GET	14052
60	50	3	GET	72565
60	50	3	GET	35285
60	50	3	GET	36281
60	50	3	PUT	72858
60	50	3	GET	72433
60	50	3	PUT	15784
60	50	3	PUT	77947
60	50	3	PUT	76018
60	50	3	GET	35184
60	50	3	GET	40584
60	50	3	GET	17699
60	50	3	GET	26942
60	50	3	GET	16609
60	50	3	PUT	73142
60	50	3	PUT	79623
60	50	3	GET	9810
60	50	3	GET	1020
60	50	3	GET	26032
60	50	3	GET	28666
60	50	3	PUT	19674
60	50	3	PUT	92717
60	50	3	GET	360
60	50	3	GET	46409
60	50	3	GET	34809
60	50	3	PUT	31107
60	50	3	PUT	29496
60	50	3	GET	40818
60	50	3	GET	49022
60	50	3	PUT	76465
60	50	3	GET	48062
60	50	3	GET	67209
60	50	3	GET	64660
60	50	3	PUT	39141
60	50	3	GET	96457
60	50	3	GET	73876
60	50	3	GET	52045
60	50	3	PUT	33923
60	50	3	GET	8597
60	50	3	GET	39082
60	50	3	GET	36593
60	50	3	GET	38381
60	50	3	GET	57390
60	50	3	PUT	12870
60	50	3	GET	399
60	50	3	PUT	12281
60	50	3	GET	35399
60	50	3	GET	13362
60	50	3	PUT	15901
60	50	3	GET	16722
60	50	3	PUT	3980
60	50	3	GET	780
60	50	3	PUT	20354
60	50	3	GET	24554
60	50	3	PUT	21578
60	50	3	PUT	22501
60	50	3	PUT	22823
60	50	3	PUT	24426
60	50	3	GET	13195
60	50	3	PUT	48297
60	50	3	GET	40229
60	50	3	PUT	19767
