n	c	k	action	time_micros
20	85	3	GET	6150
20	85	3	GET	8175
20	85	3	GET	18230
20	85	3	GET	23844
20	85	3	PUT	4843
20	85	3	GET	26024
20	85	3	GET	6158
20	85	3	GET	29942
20	85	3	GET	32322
20	85	3	PUT	21122
20	85	3	PUT	17972
20	85	3	PUT	2735
20	85	3	GET	12393
20	85	3	GET	18569
20	85	3	PUT	15506
20	85	3	GET	31673
20	85	3	PUT	29554
20	85	3	PUT	19539
20	85	3	GET	11908
20	85	3	GET	3412
20	85	3	PUT	6078
20	85	3	PUT	5715
20	85	3	GET	20558
20	85	3	GET	15485
20	85	3	PUT	8373
20	85	3	PUT	19916
20	85	3	GET	26961
20	85	3	PUT	7911
20	85	3	PUT	20672
20	85	3	GET	11511
20	85	3	PUT	9494
20	85	3	PUT	28730
20	85	3	GET	12205
20	85	3	PUT	26002
20	85	3	GET	15322
20	85	3	PUT	29776
20	85	3	GET	5625
20	85	3	GET	13698
20	85	3	GET	18869
20	85	3	PUT	8711
20	85	3	GET	7579
20	85	3	GET	29918
20	85	3	GET	20991
20	85	3	GET	22739
20	85	3	PUT	34152
20	85	3	PUT	13190
20	85	3	GET	5399
20	85	3	GET	19303
20	85	3	GET	6997
20	85	3	GET	17344
20	85	3	PUT	2209
20	85	3	PUT	21862
20	85	3	PUT	3235
20	85	3	PUT	35676
20	85	3	GET	22774
20	85	3	GET	1688
20	85	3	PUT	16814
20	85	3	PUT	13973
20	85	3	GET	15841
20	85	3	PUT	21956
20	85	3	GET	12039
20	85	3	GET	20356
20	85	3	PUT	4430
20	85	3	PUT	19524
20	85	3	PUT	12511
20	85	3	GET	12285
20	85	3	GET	8288
20	85	3	PUT	17712
20	85	3	PUT	4822
20	85	3	PUT	15617
20	85	3	GET	20375
20	85	3	PUT	23592
20	85	3	GET	17662
20	85	3	PUT	8021
20	85	3	PUT	1441
20	85	3	GET	341
20	85	3	GET	15112
20	85	3	PUT	12129
20	85	3	GET	14768
20	85	3	GET	4225
20	85	3	GET	6504
20	85	3	PUT	1194
20	85	3	GET	10570
20	85	3	GET	19099
20	85	3	GET	15792
20	85	3	GET	10847
20	85	3	GET	7903
20	85	3	GET	6385
20	85	3	PUT	16436
20	85	3	GET	9729
20	85	3	GET	9296
20	85	3	GET	6792
20	85	3	GET	9000
20	85	3	PUT	9571
20	85	3	GET	19388
20	85	3	PUT	8908
20	85	3	PUT	10158
20	85	3	PUT	7308
20	85	3	GET	7435
20	85	3	GET	15757
20	85	3	GET	12074
20	85	3	GET	16762
20	85	3	GET	16167
20	85	3	PUT	647
20	85	3	PUT	8871
20	85	3	GET	10684
20	85	3	GET	7553
20	85	3	GET	4655
20	85	3	GET	2308
20	85	3	PUT	7931
20	85	3	GET	5557
20	85	3	GET	10449
20	85	3	GET	7380
20	85	3	GET	8107
20	85	3	PUT	8288
20	85	3	GET	6091
20	85	3	GET	4339
20	85	3	GET	4122
20	85	3	GET	2517
20	85	3	GET	1001283
20	85	3	GET	1000950
20	85	3	GET	1001900
20	85	3	PUT	564
20	85	3	PUT	356
20	85	3	GET	1002811
20	85	3	PUT	322
20	85	3	PUT	2510
20	85	3	GET	521
20	85	3	GET	2621
20	85	3	PUT	201
20	85	3	GET	1261
20	85	3	GET	3410
20	85	3	PUT	2818
20	85	3	PUT	504
20	85	3	GET	2198
20	85	3	GET	1012905
20	85	3	PUT	3184
20	85	3	GET	221
20	85	3	PUT	1628
20	85	3	GET	473
20	85	3	GET	1002915
20	85	3	PUT	3038
20	85	3	GET	1000366
20	85	3	GET	2655
20	85	3	PUT	149
20	85	3	PUT	2005
20	85	3	GET	1001973
20	85	3	PUT	416
20	85	3	GET	548
20	85	3	GET	2292
20	85	3	PUT	269
20	85	3	GET	567
20	85	3	GET	3123
20	85	3	GET	1004071
20	85	3	PUT	879
20	85	3	GET	349
20	85	3	PUT	2138
20	85	3	PUT	1537
20	85	3	GET	696
20	85	3	GET	1902
20	85	3	GET	1003246
20	85	3	PUT	238
20	85	3	GET	190
20	85	3	PUT	2154
20	85	3	GET	2244
20	85	3	GET	1002125
20	85	3	PUT	221
20	85	3	GET	1000975
20	85	3	PUT	278
20	85	3	GET	2651
20	85	3	PUT	214
20	85	3	GET	2713
20	85	3	GET	1001665
20	85	3	GET	1006662
20	85	3	GET	1002765
20	85	3	PUT	302
20	85	3	PUT	1828
20	85	3	GET	143
20	85	3	GET	1000487
20	85	3	GET	2657
20	85	3	PUT	316
20	85	3	PUT	3117
20	85	3	GET	1004035
20	85	3	PUT	191
20	85	3	GET	2689
20	85	3	GET	1252
20	85	3	GET	2703
20	85	3	GET	1000806
20	85	3	GET	1001513
20	85	3	GET	1003389
20	85	3	GET	1002965
20	85	3	GET	1004612
20	85	3	GET	1001021
20	85	3	GET	1015910
20	85	3	GET	1001495
20	85	3	PUT	502
20	85	3	GET	685
20	85	3	GET	1000976
20	85	3	GET	1000417
20	90	3	PUT	13862
20	90	3	PUT	2444
20	90	3	PUT	3341
20	90	3	PUT	3622
20	90	3	PUT	2428
20	90	3	PUT	2895
20	90	3	PUT	2628
20	90	3	PUT	20503
20	90	3	PUT	17139
20	90	3	GET	3428
20	90	3	PUT	5626
20	90	3	PUT	9391
20	90	3	PUT	13450
20	90	3	GET	12541
20	90	3	PUT	26055
20	90	3	PUT	23412
20	90	3	PUT	1309
20	90	3	PUT	10492
20	90	3	GET	4773
20	90	3	PUT	10410
20	90	3	PUT	16497
20	90	3	PUT	23442
20	90	3	GET	3499
20	90	3	PUT	12838
20	90	3	PUT	16622
20	90	3	PUT	31644
20	90	3	PUT	31662
20	90	3	PUT	1283
20	90	3	GET	18734
20	90	3	PUT	32680
20	90	3	PUT	20241
20	90	3	GET	7201
20	90	3	GET	5562
20	90	3	PUT	20815
20	90	3	PUT	29318
20	90	3	PUT	24667
20	90	3	GET	19977
20	90	3	GET	19848
20	90	3	PUT	18386
20	90	3	PUT	4478
20	90	3	PUT	4168
20	90	3	PUT	2723
20	90	3	PUT	6680
20	90	3	PUT	9006
20	90	3	GET	8624
20	90	3	PUT	11782
20	90	3	GET	13155
20	90	3	PUT	10345
20	90	3	PUT	26080
20	90	3	PUT	39039
20	90	3	PUT	27805
20	90	3	PUT	30805
20	90	3	PUT	39161
20	90	3	PUT	36610
20	90	3	PUT	27227
20	90	3	PUT	12194
20	90	3	GET	16162
20	90	3	PUT	13209
20	90	3	PUT	1598
20	90	3	PUT	26612
20	90	3	GET	22958
20	90	3	PUT	13941
20	90	3	PUT	39711
20	90	3	PUT	13076
20	90	3	PUT	13000
20	90	3	PUT	45669
20	90	3	PUT	12230
20	90	3	GET	2444
20	90	3	PUT	31998
20	90	3	PUT	34015
20	90	3	PUT	36814
20	90	3	PUT	16858
20	90	3	PUT	33910
20	90	3	PUT	43554
20	90	3	GET	25852
20	90	3	PUT	21077
20	90	3	GET	2103
20	90	3	PUT	37364
20	90	3	PUT	9277
20	90	3	PUT	32155
20	90	3	GET	6674
20	90	3	PUT	32770
20	90	3	GET	5383
20	90	3	PUT	33394
20	90	3	GET	21884
20	90	3	GET	3292
20	90	3	GET	36094
20	90	3	PUT	29672
20	90	3	PUT	40646
20	90	3	PUT	22447
20	90	3	PUT	5052
20	90	3	GET	27308
20	90	3	GET	197
20	90	3	PUT	21248
20	90	3	GET	12017
20	90	3	PUT	25982
20	90	3	PUT	11319
20	90	3	GET	9980
20	90	3	PUT	222
20	90	3	GET	27809
20	90	3	PUT	45081
20	90	3	PUT	39007
20	90	3	GET	8450
20	90	3	PUT	41783
20	90	3	GET	24409
20	90	3	PUT	9745
20	90	3	PUT	6629
20	90	3	PUT	47693
20	90	3	PUT	13088
20	90	3	PUT	28687
20	90	3	GET	10434
20	90	3	PUT	44093
20	90	3	GET	18297
20	90	3	GET	7481
20	90	3	GET	41917
20	90	3	PUT	11765
20	90	3	GET	16421
20	90	3	GET	15224
20	90	3	PUT	52524
20	90	3	GET	19868
20	90	3	PUT	51939
20	90	3	GET	16556
20	90	3	PUT	31501
20	90	3	PUT	11825
20	90	3	PUT	53021
20	90	3	PUT	3977
20	90	3	PUT	16029
20	90	3	GET	23823
20	90	3	PUT	1773
20	90	3	GET	10765
20	90	3	GET	6831
20	90	3	PUT	11795
20	90	3	GET	22176
20	90	3	GET	581
20	90	3	GET	39060
20	90	3	PUT	37358
20	90	3	GET	4730
20	90	3	PUT	37651
20	90	3	GET	1047
20	90	3	GET	16761
20	90	3	GET	14408
20	90	3	PUT	37576
20	90	3	PUT	18959
20	90	3	GET	20700
20	90	3	PUT	38602
20	90	3	GET	854
20	90	3	PUT	3134
20	90	3	PUT	39307
20	90	3	PUT	39818
20	90	3	GET	38374
20	90	3	GET	12345
20	90	3	PUT	41783
20	90	3	PUT	28603
20	90	3	PUT	3535
20	90	3	PUT	2440
20	90	3	PUT	51723
20	90	3	GET	332
20	90	3	PUT	6185
20	90	3	GET	20673
20	90	3	PUT	41701
20	90	3	GET	3113
20	90	3	GET	25888
20	90	3	GET	3969
20	90	3	GET	4797
20	90	3	PUT	17236
20	90	3	GET	28148
20	90	3	GET	16635
20	90	3	PUT	7710
20	90	3	GET	704
20	90	3	PUT	8786
20	90	3	PUT	7438
20	90	3	GET	3140
20	90	3	GET	32803
20	90	3	PUT	4783
20	90	3	PUT	10552
20	90	3	PUT	1654
20	90	3	PUT	3235
20	90	3	GET	3660
20	90	3	PUT	1465
20	90	3	GET	206
20	90	3	GET	866
20	90	3	GET	1976
20	90	3	GET	3689
20	90	3	GET	3561
20	90	3	PUT	4389
20	90	3	GET	2663
20	90	3	GET	48003
20	90	3	GET	14005
20	90	3	PUT	17253
20	90	3	PUT	25348
20	90	3	PUT	29927
20	90	3	GET	4781
20	90	3	PUT	19875
20	90	3	PUT	51222
20	90	3	GET	40786
20	90	3	GET	24900
20	90	3	GET	52564
20	90	3	PUT	10520
20	90	3	PUT	54086
20	90	3	PUT	864
20	90	3	GET	2417
20	90	3	PUT	5707
20	90	3	GET	17455
20	90	3	GET	42673
20	90	3	GET	31415
20	90	3	PUT	7042
20	90	3	GET	44348
20	90	3	GET	52347
20	90	3	GET	7095
20	90	3	GET	15185
20	90	3	PUT	56568
20	90	3	GET	45923
20	90	3	GET	45431
20	90	3	GET	15910
20	90	3	PUT	36257
20	90	3	PUT	4182
20	90	3	GET	18143
20	90	3	GET	11357
20	90	3	GET	8270
20	90	3	GET	9705
20	90	3	GET	25586
20	90	3	PUT	14386
20	90	3	PUT	33999
20	90	3	GET	59759
20	90	3	PUT	6023
20	90	3	PUT	6338
20	90	3	GET	6950
20	90	3	PUT	4311
20	90	3	GET	12048
20	90	3	GET	47959
20	90	3	PUT	34248
20	90	3	PUT	24683
20	90	3	GET	10577
20	90	3	PUT	22265
20	90	3	GET	19176
20	90	3	PUT	11731
20	90	3	GET	1587
20	90	3	PUT	6582
20	90	3	GET	56165
20	90	3	PUT	2545
20	90	3	GET	44309
20	90	3	PUT	143
20	90	3	PUT	9257
20	90	3	PUT	1317
20	90	3	GET	770
20	90	3	PUT	6474
20	90	3	PUT	1370
20	90	3	GET	5295
20	90	3	PUT	12706
20	90	3	GET	70756
20	90	3	GET	49544
20	90	3	GET	61147
20	90	3	PUT	68256
20	90	3	GET	13834
20	90	3	PUT	51797
20	90	3	GET	51764
20	90	3	GET	6195
20	90	3	PUT	38090
20	90	3	GET	4394
20	90	3	GET	6491
20	90	3	PUT	17048
20	90	3	PUT	6954
20	90	3	PUT	72209
20	90	3	GET	5265
20	90	3	GET	10249
20	90	3	PUT	10702
20	90	3	GET	8879
20	90	3	GET	70040
20	90	3	PUT	631
20	90	3	GET	39729
20	90	3	PUT	13680
20	90	3	GET	5762
20	90	3	PUT	14773
20	90	3	PUT	17447
20	90	3	GET	49042
20	90	3	PUT	2875
20	90	3	GET	10387
20	90	3	PUT	4470
20	90	3	PUT	18096
20	90	3	GET	75168
20	90	3	GET	51459
20	90	3	GET	72847
20	90	3	GET	1991
20	90	3	PUT	42006
20	90	3	GET	64241
20	90	3	GET	11385
20	90	3	PUT	34931
20	90	3	PUT	1457
20	90	3	PUT	9500
20	90	3	PUT	30674
20	90	3	GET	12846
20	90	3	GET	39404
20	90	3	GET	5106
20	90	3	GET	1412
20	90	3	GET	2025
20	90	3	PUT	30220
20	90	3	PUT	9026
20	90	3	GET	7725
20	90	3	PUT	36101
20	90	3	GET	15661
20	90	3	GET	3143
20	90	3	GET	576
20	90	3	PUT	17794
20	90	3	GET	1053
20	90	3	PUT	434
20	90	3	PUT	4819
20	90	3	GET	13667
20	90	3	PUT	4148
20	90	3	GET	14710
20	90	3	PUT	16688
20	90	3	PUT	11066
20	90	3	GET	15840
20	90	3	PUT	23116
20	90	3	GET	14062
20	90	3	GET	11650
20	90	3	PUT	16564
20	90	3	PUT	43413
20	90	3	PUT	17488
20	90	3	PUT	1167
20	90	3	GET	15415
20	90	3	PUT	57666
20	90	3	GET	5761
20	90	3	GET	53907
20	90	3	PUT	87702
20	90	3	GET	5902
20	90	3	PUT	11142
20	90	3	PUT	13223
20	90	3	GET	28175
20	90	3	PUT	36652
20	90	3	PUT	19342
20	90	3	PUT	29405
20	90	3	PUT	58232
20	90	3	PUT	6148
20	90	3	PUT	11285
20	90	3	PUT	11279
20	90	3	PUT	2456
20	90	3	PUT	18203
20	90	3	PUT	60361
20	90	3	GET	32929
20	90	3	GET	79417
20	90	3	PUT	16843
20	90	3	GET	2059
20	90	3	GET	7153
20	90	3	PUT	36722
20	90	3	GET	60135
20	90	3	PUT	60621
20	90	3	GET	8605
20	90	3	GET	65418
20	90	3	PUT	13554
20	90	3	PUT	47285
20	90	3	GET	71117
20	90	3	GET	23879
20	90	3	GET	10460
20	90	3	GET	7430
20	90	3	PUT	25606
20	90	3	PUT	59681
20	90	3	PUT	9970
20	90	3	GET	13467
20	90	3	GET	10730
20	90	3	GET	8199
20	90	3	PUT	9442
20	90	3	PUT	13717
20	90	3	GET	18866
20	90	3	GET	65375
20	90	3	GET	58478
20	90	3	GET	2835
20	90	3	PUT	62296
20	90	3	PUT	13821
20	90	3	PUT	16885
20	90	3	GET	2666
20	90	3	GET	10878
20	90	3	GET	30171
20	90	3	GET	25932
20	90	3	PUT	1506
20	90	3	PUT	23398
20	90	3	GET	45914
20	90	3	GET	10696
20	90	3	GET	44966
20	90	3	GET	15714
20	90	3	GET	16200
20	90	3	PUT	19103
20	90	3	GET	15474
20	90	3	GET	65763
20	90	3	GET	30490
20	90	3	GET	8228
20	90	3	PUT	15141
20	90	3	PUT	29926
20	90	3	GET	21658
20	90	3	GET	29877
20	90	3	PUT	12232
20	90	3	PUT	30993
20	90	3	GET	16912
20	90	3	GET	216
20	90	3	GET	18890
20	90	3	GET	37070
20	90	3	PUT	15556
20	90	3	GET	23885
20	90	3	PUT	17318
20	90	3	GET	17398
20	90	3	GET	20281
20	90	3	GET	28204
20	90	3	GET	26172
20	90	3	GET	3838
20	90	3	GET	15831
20	90	3	PUT	15400
20	90	3	PUT	13211
20	90	3	GET	21096
20	90	3	PUT	13669
20	90	3	PUT	2563
20	90	3	GET	14605
20	90	3	GET	12401
20	90	3	GET	21655
20	90	3	GET	11857
20	90	3	PUT	2860
20	90	3	PUT	8951
20	90	3	GET	7117
20	90	3	PUT	773
20	90	3	GET	13627
20	90	3	PUT	20924
20	90	3	PUT	18415
20	90	3	GET	21509
20	90	3	GET	11543
20	90	3	PUT	12363
20	90	3	PUT	13819
20	90	3	PUT	20587
20	90	3	PUT	17499
20	90	3	GET	10077
20	90	3	GET	2388
20	90	3	GET	641
20	90	3	PUT	16155
20	90	3	PUT	16525
20	90	3	PUT	1457
20	90	3	PUT	15357
20	90	3	GET	20906
20	90	3	GET	16753
20	90	3	PUT	3923
20	90	3	GET	773
20	90	3	GET	7389
20	90	3	GET	7566
20	90	3	PUT	13118
20	90	3	GET	7415
20	90	3	GET	187
20	90	3	GET	9844
20	90	3	PUT	16081
20	90	3	GET	4682
20	90	3	GET	13959
20	90	3	GET	6060
20	90	3	GET	11833
20	90	3	GET	11302
20	90	3	PUT	15269
20	90	3	GET	1485
20	90	3	GET	12400
20	90	3	PUT	714
20	90	3	PUT	355
20	90	3	GET	7869
20	90	3	GET	15605
20	90	3	PUT	9996
20	90	3	PUT	13254
20	90	3	GET	5301
20	90	3	PUT	4537
20	90	3	GET	10140
20	90	3	PUT	2877
20	90	3	GET	7875
20	90	3	PUT	8929
20	90	3	GET	8154
20	90	3	GET	3086
20	90	3	GET	3710
20	90	3	GET	2805
20	90	3	GET	4867
20	90	3	PUT	5198
20	90	3	GET	2363
20	90	3	GET	4449
20	90	3	GET	4250
20	90	3	GET	3095
20	90	3	GET	1008289
20	90	3	PUT	1055
20	90	3	GET	1003821
20	90	3	GET	1004511
20	90	3	PUT	842
20	90	3	GET	12980
20	90	3	GET	3664
20	90	3	PUT	12721
20	90	3	PUT	941
20	90	3	GET	1784
20	90	3	GET	1003329
20	90	3	GET	1004774
20	90	3	PUT	582
20	90	3	GET	3323
20	90	3	PUT	8377
20	90	3	GET	4126
20	90	3	GET	569
20	90	3	GET	1001739
20	90	3	PUT	753
20	90	3	PUT	8496
20	90	3	GET	574
20	90	3	GET	3181
20	90	3	PUT	6787
20	90	3	GET	1004082
20	90	3	GET	3768
20	90	3	PUT	3726
20	90	3	GET	970
20	90	3	PUT	460
20	90	3	PUT	5022
20	90	3	GET	3419
20	90	3	GET	1000346
20	90	3	GET	4469
20	90	3	PUT	243
20	90	3	GET	1002631
20	90	3	GET	3186
20	90	3	PUT	1252
20	90	3	GET	1280
20	90	3	GET	1004011
20	90	3	GET	1003469
20	90	3	PUT	630
20	90	3	PUT	3012
20	90	3	GET	365
20	90	3	GET	1001871
20	90	3	GET	3905
20	90	3	PUT	3542
20	90	3	GET	484
20	90	3	GET	1006923
20	90	3	PUT	360
20	90	3	GET	2396
20	90	3	GET	1000807
20	90	3	PUT	1854
20	90	3	GET	2240
20	90	3	GET	1000578
20	90	3	GET	1005628
20	90	3	GET	1001257
20	90	3	GET	1004281
20	90	3	GET	1001680
20	90	3	GET	1000757
20	95	3	PUT	6030
20	95	3	PUT	4542
20	95	3	PUT	10991
20	95	3	PUT	7715
20	95	3	PUT	4454
20	95	3	PUT	9031
20	95	3	PUT	7928
20	95	3	PUT	6987
20	95	3	PUT	13290
20	95	3	PUT	4433
20	95	3	PUT	4108
20	95	3	PUT	9968
20	95	3	PUT	7936
20	95	3	PUT	7122
20	95	3	PUT	23419
20	95	3	PUT	17067
20	95	3	PUT	24719
20	95	3	PUT	6563
20	95	3	PUT	15017
20	95	3	PUT	25580
20	95	3	PUT	26302
20	95	3	PUT	17515
20	95	3	PUT	11877
20	95	3	GET	7082
20	95	3	GET	9210
20	95	3	PUT	15670
20	95	3	PUT	29333
20	95	3	GET	6594
20	95	3	GET	7193
20	95	3	PUT	14463
20	95	3	GET	7053
20	95	3	PUT	16114
20	95	3	PUT	3282
20	95	3	PUT	32465
20	95	3	PUT	26325
20	95	3	PUT	21931
20	95	3	PUT	22576
20	95	3	PUT	22254
20	95	3	PUT	6323
20	95	3	GET	2835
20	95	3	PUT	17680
20	95	3	PUT	36247
20	95	3	GET	11718
20	95	3	PUT	2222
20	95	3	GET	2259
20	95	3	PUT	37738
20	95	3	PUT	4644
20	95	3	GET	16185
20	95	3	PUT	4142
20	95	3	PUT	5000
20	95	3	PUT	20422
20	95	3	PUT	25384
20	95	3	PUT	5856
20	95	3	PUT	5677
20	95	3	PUT	29240
20	95	3	PUT	23507
20	95	3	PUT	6482
20	95	3	PUT	6914
20	95	3	PUT	7386
20	95	3	GET	9288
20	95	3	PUT	5054
20	95	3	GET	3563
20	95	3	PUT	35134
20	95	3	PUT	27719
20	95	3	GET	28555
20	95	3	PUT	8161
20	95	3	GET	23519
20	95	3	PUT	25685
20	95	3	GET	14978
20	95	3	GET	23562
20	95	3	GET	1278
20	95	3	PUT	1261
20	95	3	GET	25709
20	95	3	GET	20223
20	95	3	PUT	30265
20	95	3	GET	16478
20	95	3	GET	1066
20	95	3	PUT	28471
20	95	3	PUT	37123
20	95	3	PUT	28428
20	95	3	PUT	29249
20	95	3	GET	15976
20	95	3	PUT	2168
20	95	3	PUT	29798
20	95	3	GET	1641
20	95	3	GET	15246
20	95	3	PUT	37479
20	95	3	GET	9277
20	95	3	PUT	14766
20	95	3	GET	6233
20	95	3	PUT	14609
20	95	3	PUT	11974
20	95	3	PUT	3963
20	95	3	PUT	39459
20	95	3	PUT	2075
20	95	3	GET	4005
20	95	3	PUT	5900
20	95	3	PUT	41143
20	95	3	GET	30511
20	95	3	PUT	17516
20	95	3	PUT	18152
20	95	3	PUT	767
20	95	3	GET	14240
20	95	3	PUT	18787
20	95	3	GET	24410
20	95	3	GET	4072
20	95	3	PUT	20033
20	95	3	PUT	1334
20	95	3	PUT	3375
20	95	3	GET	15679
20	95	3	PUT	36865
20	95	3	PUT	38732
20	95	3	PUT	22317
20	95	3	PUT	42019
20	95	3	PUT	8742
20	95	3	PUT	11939
20	95	3	GET	7543
20	95	3	GET	15882
20	95	3	GET	6476
20	95	3	GET	35733
20	95	3	PUT	23340
20	95	3	PUT	39715
20	95	3	GET	6556
20	95	3	PUT	23719
20	95	3	GET	12607
20	95	3	PUT	44845
20	95	3	GET	28124
20	95	3	PUT	25739
20	95	3	GET	18382
20	95	3	PUT	25479
20	95	3	PUT	28802
20	95	3	PUT	59855
20	95	3	GET	19449
20	95	3	PUT	44678
20	95	3	PUT	688
20	95	3	PUT	19236
20	95	3	PUT	41783
20	95	3	GET	27644
20	95	3	GET	1178
20	95	3	PUT	46974
20	95	3	GET	54147
20	95	3	PUT	44876
20	95	3	GET	14776
20	95	3	PUT	24887
20	95	3	PUT	919
20	95	3	GET	13351
20	95	3	PUT	932
20	95	3	GET	465
20	95	3	PUT	53884
20	95	3	PUT	19739
20	95	3	PUT	45617
20	95	3	PUT	44871
20	95	3	GET	42971
20	95	3	GET	23988
20	95	3	PUT	22222
20	95	3	GET	36369
20	95	3	GET	32295
20	95	3	PUT	49243
20	95	3	GET	29874
20	95	3	GET	49781
20	95	3	PUT	36178
20	95	3	PUT	26741
20	95	3	GET	62674
20	95	3	PUT	51030
20	95	3	PUT	85190
20	95	3	PUT	52058
20	95	3	PUT	22922
20	95	3	GET	33625
20	95	3	GET	43653
20	95	3	GET	26685
20	95	3	GET	50133
20	95	3	GET	26064
20	95	3	GET	23973
20	95	3	PUT	1718
20	95	3	PUT	54100
20	95	3	PUT	1909
20	95	3	GET	400
20	95	3	GET	30265
20	95	3	PUT	4845
20	95	3	GET	4822
20	95	3	GET	63467
20	95	3	PUT	47338
20	95	3	PUT	55033
20	95	3	PUT	534
20	95	3	GET	42050
20	95	3	GET	2720
20	95	3	GET	34806
20	95	3	GET	28630
20	95	3	PUT	60660
20	95	3	PUT	2781
20	95	3	GET	52254
20	95	3	PUT	29921
20	95	3	PUT	5478
20	95	3	PUT	46502
20	95	3	PUT	8965
20	95	3	GET	7194
20	95	3	PUT	5801
20	95	3	GET	33667
20	95	3	GET	51815
20	95	3	GET	60868
20	95	3	PUT	2606
20	95	3	PUT	62602
20	95	3	PUT	62067
20	95	3	GET	60470
20	95	3	PUT	39997
20	95	3	GET	57986
20	95	3	PUT	53688
20	95	3	PUT	52989
20	95	3	GET	35111
20	95	3	GET	33937
20	95	3	GET	45359
20	95	3	GET	69677
20	95	3	GET	42943
20	95	3	PUT	6527
20	95	3	PUT	81026
20	95	3	PUT	46629
20	95	3	PUT	2103
20	95	3	PUT	46555
20	95	3	PUT	12757
20	95	3	PUT	36481
20	95	3	GET	46361
20	95	3	PUT	11780
20	95	3	GET	21315
20	95	3	GET	22812
20	95	3	GET	47782
20	95	3	GET	17670
20	95	3	GET	44243
20	95	3	PUT	23023
20	95	3	PUT	18624
20	95	3	PUT	1511
20	95	3	GET	23877
20	95	3	PUT	49250
20	95	3	PUT	19595
20	95	3	GET	64184
20	95	3	GET	15321
20	95	3	GET	49377
20	95	3	PUT	14631
20	95	3	PUT	72175
20	95	3	GET	55739
20	95	3	PUT	76372
20	95	3	GET	65881
20	95	3	PUT	4453
20	95	3	GET	13130
20	95	3	PUT	58748
20	95	3	PUT	27068
20	95	3	GET	47597
20	95	3	PUT	6934
20	95	3	PUT	16982
20	95	3	GET	51923
20	95	3	GET	50394
20	95	3	GET	2528
20	95	3	PUT	50093
20	95	3	GET	57843
20	95	3	GET	23668
20	95	3	GET	61642
20	95	3	GET	54095
20	95	3	PUT	53982
20	95	3	GET	26228
20	95	3	PUT	25920
20	95	3	GET	8164
20	95	3	GET	18998
20	95	3	GET	24915
20	95	3	PUT	14223
20	95	3	GET	21917
20	95	3	GET	12363
20	95	3	GET	26547
20	95	3	GET	8796
20	95	3	PUT	16328
20	95	3	PUT	2959
20	95	3	PUT	1733
20	95	3	GET	65682
20	95	3	PUT	1255
20	95	3	GET	19978
20	95	3	PUT	55180
20	95	3	PUT	79126
20	95	3	GET	1255
20	95	3	PUT	2808
20	95	3	GET	6754
20	95	3	GET	1610
20	95	3	GET	5556
20	95	3	GET	17672
20	95	3	PUT	26190
20	95	3	GET	1638
20	95	3	PUT	7689
20	95	3	PUT	58085
20	95	3	GET	8960
20	95	3	PUT	9496
20	95	3	GET	34520
20	95	3	GET	16815
20	95	3	GET	25017
20	95	3	GET	17940
20	95	3	GET	58538
20	95	3	GET	17368
20	95	3	PUT	26886
20	95	3	PUT	21464
20	95	3	GET	28603
20	95	3	GET	12019
20	95	3	PUT	6083
20	95	3	PUT	17445
20	95	3	PUT	3002
20	95	3	GET	22737
20	95	3	PUT	16332
20	95	3	PUT	24964
20	95	3	GET	2486
20	95	3	PUT	7280
20	95	3	GET	8265
20	95	3	PUT	26933
20	95	3	PUT	14464
20	95	3	PUT	27249
20	95	3	GET	17431
20	95	3	PUT	34265
20	95	3	GET	28130
20	95	3	GET	42787
20	95	3	PUT	36993
20	95	3	GET	69908
20	95	3	GET	39383
20	95	3	PUT	40748
20	95	3	GET	23292
20	95	3	GET	67505
20	95	3	GET	15022
20	95	3	GET	19766
20	95	3	GET	33684
20	95	3	GET	33371
20	95	3	GET	69332
20	95	3	GET	72828
20	95	3	GET	36475
20	95	3	GET	34678
20	95	3	GET	21357
20	95	3	GET	37911
20	95	3	PUT	35563
20	95	3	PUT	46253
20	95	3	PUT	1453
20	95	3	PUT	1818
20	95	3	PUT	31020
20	95	3	GET	35600
20	95	3	PUT	18882
20	95	3	GET	15547
20	95	3	PUT	30137
20	95	3	GET	43715
20	95	3	PUT	4366
20	95	3	GET	1135
20	95	3	GET	2171
20	95	3	PUT	28127
20	95	3	PUT	40589
20	95	3	PUT	23091
20	95	3	PUT	24371
20	95	3	PUT	28179
20	95	3	PUT	18842
20	95	3	GET	20735
20	95	3	GET	28850
20	95	3	PUT	31907
20	95	3	GET	36504
20	95	3	PUT	25933
20	95	3	GET	21481
20	95	3	GET	34568
20	95	3	GET	28343
20	95	3	PUT	30254
20	95	3	PUT	3344
20	95	3	GET	12439
20	95	3	PUT	28474
20	95	3	GET	11925
20	95	3	PUT	36568
20	95	3	GET	28284
20	95	3	PUT	24959
20	95	3	PUT	28016
20	95	3	PUT	34864
20	95	3	PUT	31302
20	95	3	PUT	13550
20	95	3	PUT	34503
20	95	3	PUT	5518
20	95	3	PUT	33576
20	95	3	GET	6551
20	95	3	PUT	13876
20	95	3	PUT	47556
20	95	3	GET	17584
20	95	3	PUT	38694
20	95	3	PUT	14933
20	95	3	GET	15063
20	95	3	GET	40029
20	95	3	GET	30765
20	95	3	GET	10272
20	95	3	GET	43459
20	95	3	PUT	11828
20	95	3	GET	4248
20	95	3	PUT	17443
20	95	3	GET	10238
20	95	3	GET	36167
20	95	3	PUT	1634
20	95	3	GET	19200
